"","time","mean","conf.low","conf.high"
"1",1,293.954094136146,221.35013635796,380.854349374054
"2",2,276.344392064553,207.457139609238,355.019227195253
"3",3,242.258569465741,185.154091475417,313.260502970319
"4",4,245.603990759817,184.785334855605,319.523853646471
"5",5,193.877452204768,147.477149773088,247.897124740958
"6",6,220.953695117542,167.442849393408,285.395157817825
"7",7,192.809299577457,146.172226199078,250.000689144929
"8",8,194.290286417674,149.040430338182,250.346024529596
"9",9,154.136569202915,116.001520902536,198.775473361305
"10",10,172.120464803435,130.696448144531,222.260750550776
"11",11,204.449137109278,157.15870768989,260.832816421035
"12",12,253.337258813891,194.664097758068,325.64979853193
"13",13,386.436438900773,301.309749923962,494.355035986312
"14",14,503.211331318718,382.832889842209,645.620076473397
"15",15,450.147773578254,339.152921699511,587.814161920916
"16",16,330.809223909967,253.859972956315,419.095889168785
"17",17,329.775950644034,253.292671426436,424.913038467551
"18",18,481.528356662011,364.769639868097,625.940720961025
"19",19,508.584933289127,388.275511500598,653.276912309669
"20",20,501.946785788097,387.666025522355,645.969784958355
"21",21,513.910354274646,395.99817142397,654.759326124973
"22",22,661.871254201899,499.428984380939,846.620040515528
"23",23,624.833792496314,475.895172778166,799.720016329979
"24",24,554.175395618687,424.28481840197,715.695859038146
"25",25,441.917171700623,338.906393039653,573.0951748161
"26",26,417.094046971754,320.431129983921,540.504025896288
"27",27,420.180206749759,321.423545725025,536.598755034987
"28",28,391.193917810626,302.607587591639,493.187385720603
"29",29,442.305400765868,339.896520190835,565.183683070816
"30",30,366.30658862866,280.322299670656,465.341710560299
"31",31,287.948608075659,219.538138883001,369.374807831788
"32",32,244.387622696236,190.351200721363,311.829777860092
"33",33,279.865518845982,212.829371814748,356.602965958268
"34",34,338.856630015461,256.230302416111,438.225627645893
"35",35,306.505860218855,234.742942567361,400.057510660752
"36",36,303.029131126252,228.156651568817,393.046304771819
"37",37,263.474378796444,203.315429413473,340.113545561324
"38",38,278.572810745094,211.988701698549,356.739140681124
"39",39,285.998444499094,216.875871213254,365.967449676988
"40",40,251.394581061824,193.886518616333,324.867243741307
"41",41,243.805136208649,184.676626750602,315.017213754617
"42",42,197.208496778142,153.713626969462,256.465957664877
"43",43,207.311360694239,158.999791899737,264.89236404248
"44",44,167.121344148401,127.380907191725,216.263984073674
"45",45,177.673764418834,135.814613384871,224.244602537774
"46",46,204.379827325853,157.836569282127,266.921420797165
"47",47,223.684706033928,170.665400005909,290.841277540383
"48",48,349.2263430377,263.785503565181,455.117069307117
"49",49,443.637355718132,333.05801375575,567.766595611754
"50",50,406.040973850407,313.727614198712,520.743231310253
"51",51,334.398726858516,257.653174816462,431.644152656287
"52",52,292.131173021819,225.000237566409,381.170389486299
"53",53,306.247991715989,234.760858425474,398.701194725133
"54",54,296.939134958982,223.822455117599,386.33301016011
"55",55,640.970586761043,484.930904936538,824.8308789604
"56",56,746.757609581949,566.064885444453,963.668885707168
"57",57,601.38345249766,456.441219311903,780.771126744693
"58",58,463.537307819715,348.505253093483,604.778410921015
"59",59,376.43508749275,284.150188197581,480.1192227946
"60",60,326.538407521258,251.781943090043,425.654014435734
"61",61,1125.11848877267,861.832057590896,1464.85719760087
"62",62,1669.80786931185,1282.528175948,2145.23007978871
"63",63,1778.7044550066,1339.20987796881,2321.73854993379
"64",64,1668.91154096755,1278.14140834381,2150.80196193713
"65",65,1068.95416742711,818.451004967454,1372.90488194054
"66",66,761.056404066316,580.659124709209,974.461847020292
"67",67,628.414027153247,482.379283016035,807.461272319026
"68",68,494.033595449266,375.222227292086,636.680834564617
"69",69,502.538846373081,384.382344031739,647.549817303625
"70",70,499.132824549468,383.282322832382,644.031034321241
"71",71,485.87749698265,370.719354429843,618.910446872338
"72",72,411.5500152929,320.239780311988,528.732457315573
"73",73,316.784704393255,242.005616357739,411.391891715938
"74",74,283.819893540642,216.651166967928,365.526921107138
"75",75,258.530456650703,199.099635283774,331.510672904601
"76",76,269.598275466169,205.699702572405,351.041294139907
"77",77,292.270797415656,223.218907114617,373.744245327024
"78",78,291.419574177624,222.924174582603,380.445936807958
"79",79,350.784658574541,265.737062713571,447.535748048519
"80",80,478.766028650091,357.957530543245,626.695901998822
"81",81,438.771890940165,340.177524813201,561.383970868083
"82",82,419.488006106104,316.104022922788,546.876393999264
"83",83,368.915369938858,284.428427169859,475.17239700515
"84",84,324.295578509986,251.84765449614,414.982233672248
"85",85,511.7177983493,384.423429603428,660.865920718743
"86",86,884.403304471072,666.656698307966,1147.66648734198
"87",87,683.98029812487,509.013000418706,900.758471651727
"88",88,528.258427994389,406.454582806385,667.713643733823
"89",89,409.065954469624,311.570619425021,527.212219398673
"90",90,333.050110234751,250.471210071367,431.0235474544
"91",91,257.454846652226,197.105275382144,327.621166058862
"92",92,203.553818990801,155.457406883848,258.981354731437
"93",93,189.432679061291,142.005179868024,246.163503998029
"94",94,178.967742489673,136.378233679383,232.066047757018
"95",95,179.504560122777,137.991151394549,230.267442396373
"96",96,228.992377954583,174.16045793492,293.888150754966
"97",97,240.609533166717,182.372836243746,313.363439861391
