"","time","mean","conf.low","conf.high"
"1",1,151.818166407121,117.09013017132,194.216993982944
"2",2,155.061931314772,118.846312368703,198.456508915134
"3",3,160.862822619538,123.531051839142,204.937925861324
"4",4,159.063254625072,121.107485042404,204.04281620152
"5",5,153.804720927117,118.559316487815,197.684576806233
"6",6,143.565844432124,113.768102843659,181.735986401225
"7",7,139.740500960672,106.620541347325,177.193110014243
"8",8,136.394072789204,104.152219550274,177.090116659223
"9",9,137.019552192009,105.59670804971,175.161685746924
"10",10,136.974412715473,105.351835070749,174.623120913676
"11",11,135.456925299855,105.406523561136,170.455735330429
"12",12,132.342074775133,101.801967547874,169.989084865794
"13",13,130.479650827424,101.36793990228,165.486242983768
"14",14,132.09764990909,100.367473301512,169.788556091248
"15",15,132.055264638617,101.543441291521,169.72216843756
"16",16,133.944606797745,104.255472669171,171.515218963453
"17",17,135.800937861461,104.970686196308,172.535860348162
"18",18,134.930293349348,103.274010715635,173.338618100446
"19",19,131.382250257466,100.854855708246,168.605911005924
"20",20,126.432181277866,96.9304406389905,162.621449634921
"21",21,128.828515373273,98.1625529352858,165.384908150167
"22",22,129.694245443094,100.280506249863,165.002144445428
"23",23,129.100208081513,97.7255865958716,167.793909260905
"24",24,133.947955949485,102.9179320832,170.964753457381
"25",25,141.12970488985,107.754825700045,178.963821898729
"26",26,143.797780860201,112.915971759677,184.284909960913
"27",27,129.055923230595,99.5067021757185,164.706342913589
"28",28,126.059219477012,98.1437253127892,161.757174391261
"29",29,126.254060161305,97.4055585146926,163.383509955826
"30",30,122.470861216475,93.2162860116879,157.850177497575
"31",31,119.025744127978,91.3354127147135,153.565142952998
"32",32,130.468219669368,100.213731093383,167.859498346125
"33",33,138.001623666226,104.736168873833,179.314897901644
"34",34,137.039505881012,107.500160033775,177.948752088022
"35",35,149.347363695356,115.400216386988,191.117658867118
"36",36,160.401894217772,123.283285811441,202.019914479256
"37",37,149.242605130062,114.018448986576,192.623235336479
"38",38,141.966549347747,109.116318206534,181.928230526867
"39",39,137.796533899172,106.769957981763,178.738343042505
"40",40,138.122030186215,106.253500295248,176.65739618371
"41",41,137.656021989043,108.458112490873,175.576715694169
"42",42,136.993175878101,105.947580894849,174.73130757328
"43",43,135.075727895823,103.87245640984,174.867664028256
"44",44,132.784849225529,102.970173964472,170.6704058956
"45",45,138.125170325853,105.927165737022,175.471792999651
"46",46,137.384916052383,106.109349188946,178.275786640477
"47",47,132.963367265465,101.988952013889,169.421437476588
"48",48,130.761517155908,100.966507972762,168.398316014905
"49",49,129.559602033948,99.0473076866818,166.348238701799
"50",50,126.079041282319,96.5091108446947,161.154999949618
"51",51,126.566900113894,97.9062570907132,160.198187829176
"52",52,128.085572408808,98.4982723800774,160.10299600209
"53",53,124.700158998892,96.1175112664996,159.49595874056
"54",54,124.042375675954,96.2747276550979,159.650538495422
"55",55,122.513143040318,95.7419950201302,154.967062684239
"56",56,121.2226093424,91.7426592670115,156.12765715763
"57",57,118.978725559632,93.7665717573248,149.413117078653
"58",58,117.684298803932,90.8678291438618,149.90282138299
"59",59,118.351533380152,91.2958972995457,151.634841128935
"60",60,119.479722870163,92.3160760704764,151.172025926371
"61",61,120.051188693003,92.3943127935619,152.923946902867
"62",62,122.275539092904,94.9546038597097,154.349959105822
"63",63,126.553059271946,98.6265642455661,162.95067747153
"64",64,123.522806912939,96.3553218447811,160.183341903805
"65",65,127.647648566667,97.4031823099526,165.204801648685
"66",66,157.442378060336,121.097205330962,200.732472147605
"67",67,180.501315831275,137.127148659596,229.063320243376
"68",68,178.06187357693,136.483057383311,228.701545620832
"69",69,175.842884660121,137.618683098064,222.965883519571
"70",70,178.096073841307,137.442365538967,231.076610827269
"71",71,177.224782955463,137.231137660727,225.27767310354
"72",72,170.330759809519,130.978489554796,218.0421877477
"73",73,156.973017582109,121.946716596302,199.419298068238
"74",74,144.232600845407,113.7062870191,185.141889993211
"75",75,139.615098932715,106.102767451566,180.011869005477
"76",76,136.515919731498,105.553263867626,175.673183394617
"77",77,131.361394691656,100.213412919266,165.939713374981
"78",78,121.03128324322,92.3366601351607,154.03200365439
"79",79,122.405106695021,94.5984821727642,156.056074469035
"80",80,128.734051860682,97.8277827337194,167.92171650735
"81",81,133.371192705967,103.034067944921,171.276674181724
"82",82,140.551886554496,106.454512798193,181.015161321942
"83",83,145.623697294219,112.931511457024,184.763138603145
"84",84,150.79903001497,115.903080573241,191.705039125474
"85",85,154.73009913217,118.186299676285,200.549077763025
"86",86,151.926801232201,115.695589085447,193.342124689565
"87",87,149.097925804107,115.038282117739,191.651062076903
"88",88,144.048089101857,110.087382757737,183.066599565059
"89",89,141.301245395078,107.843328670549,179.459690546582
"90",90,137.715035000013,104.833825938169,176.078955759732
"91",91,137.231725271371,107.657033214003,175.096926596816
"92",92,137.485016101863,106.575053486925,176.664507645508
"93",93,152.895197989162,114.965285474755,198.241701208613
"94",94,172.620761204313,133.051582541997,222.784884887662
"95",95,206.92734099391,159.962537827226,268.503979871774
"96",96,230.5395470088,179.86804057023,293.602331682293
"97",97,216.069726470876,166.57168977614,277.886604413006
"98",98,194.898071111673,151.748152815502,248.847788814269
"99",99,187.941492872226,146.99396870629,237.655319321362
"100",100,176.123536187954,134.951527590837,223.059168582211
"101",101,165.358410155573,127.383421491823,210.601040811175
"102",102,165.829072422708,127.07773638894,210.891873665435
"103",103,159.996694487436,123.346925255921,202.919266025204
"104",104,155.762854117897,120.006334555993,200.82821967023
"105",105,151.390853001245,118.636547665105,194.242353707112
"106",106,149.637291070176,115.597813653049,189.630798267742
"107",107,151.476981007165,117.469874773653,192.209910476787
"108",108,152.781873374057,116.279028488793,196.432198851338
"109",109,157.792480028771,122.22778572209,202.857994680549
"110",110,160.482632106065,122.518387567607,208.038572210597
"111",111,163.073615745868,127.707283274704,207.552505333628
"112",112,163.038564876468,125.469306053483,213.174300472439
"113",113,159.665180698224,123.597741128804,203.476221436872
"114",114,162.937262185615,126.308244155277,205.507867748166
"115",115,167.343051816011,128.18186402309,216.259765390779
