"","time","mean","conf.low","conf.high"
"1",1,3136.17750340752,2319.01466987501,4215.21207046625
"2",2,3117.93457920564,2240.83821795106,4196.64506997754
"3",3,2997.94168800374,2180.3822254903,4045.49608693421
"4",4,2833.02159106363,2069.90712970698,3876.35121296452
"5",5,2846.9128199511,2087.09356478951,3811.49316026364
"6",6,2803.36124446554,2012.35215075428,3864.78050951235
"7",7,2755.42994971007,1995.8566218151,3726.92638760304
"8",8,2713.51342363772,1984.14730769181,3644.30008348523
"9",9,2603.26199784863,1845.99129593037,3503.39750952851
"10",10,2558.63864734399,1776.55913759689,3464.73460575282
"11",11,2573.27695678,1860.78024914962,3491.66273592463
"12",12,2597.11698513347,1838.93461192683,3501.04443855998
"13",13,2554.63798521991,1856.89306599603,3432.43429027848
"14",14,2561.83769594933,1825.68473575098,3530.9411667483
"15",15,2481.62379277033,1762.40269417703,3382.73039644687
"16",16,2468.41479721004,1743.5434039519,3400.90265924224
"17",17,2475.28867444879,1756.54689955558,3349.81873253129
"18",18,2406.4461068173,1682.67341116591,3310.23089778167
"19",19,2441.29022333785,1697.89235449183,3294.40093678227
"20",20,2433.38766644403,1730.90017310215,3283.35646030312
"21",21,2428.09185483415,1704.20574976092,3348.29773167763
"22",22,2453.3803477408,1736.43441802065,3336.51159545155
"23",23,2485.77123669581,1817.78095292822,3393.78083090795
"24",24,2579.198352598,1842.75139938807,3498.90173388192
"25",25,2550.25820304154,1812.02575301774,3454.17816734526
"26",26,2578.02530057297,1862.44767277565,3430.49964342172
"27",27,2771.73946569782,1974.23616232327,3741.30300738162
"28",28,2843.389039694,2125.08663076016,3773.64929283122
"29",29,2868.96031743511,2095.87234167945,3911.62392824568
"30",30,2851.66245607372,2070.36031859353,3779.71777647876
"31",31,2818.14500366133,2074.76729762631,3713.39595050858
"32",32,2880.4754782162,2075.23084896013,3900.50480225099
"33",33,2991.51421364387,2151.20952295459,4054.04974486403
"34",34,2998.36363594145,2193.36053598924,4045.53193088235
"35",35,3006.92899783859,2213.77929168713,4091.15362258077
"36",36,3259.73310602662,2370.92397056808,4395.51412698592
"37",37,3440.77957535351,2491.53538594952,4637.98670921783
"38",38,3507.53879388013,2553.24703653671,4690.44600664866
"39",39,3610.64084455067,2680.14893036953,4758.29892731608
"40",40,3677.21554931852,2692.5485007026,4809.12522961132
"41",41,3575.28104893333,2566.62488637219,4789.86091529462
"42",42,3439.56518714444,2503.32082298294,4594.58036526379
"43",43,3302.43682794287,2432.59691016083,4405.732008074
"44",44,3051.0013346272,2166.76210286473,4101.61460443135
"45",45,2847.52769290446,2031.57550850755,3796.64010081492
"46",46,2843.23245188616,2076.28915814104,3860.11750505864
"47",47,2784.28767488885,2033.68290502209,3750.20116331139
"48",48,2807.99558896664,2032.09732131242,3738.16631354674
"49",49,2840.2723258775,2016.68726797501,3783.49854324607
"50",50,2917.48272914813,2097.21452634517,3880.56640225093
"51",51,2947.57211578531,2171.15771706818,3956.27371532671
"52",52,2867.23586766797,2034.8331585968,3893.87635181808
"53",53,2826.32100287285,2098.88181987234,3869.35536628778
"54",54,2782.5548307771,2026.29804693302,3711.73661458006
"55",55,2748.86748753067,1964.28845358864,3702.79954614195
"56",56,2823.44612782394,2004.01121465167,3914.70200647074
"57",57,2791.60181099149,1995.63820265099,3746.97507996723
"58",58,2723.33047278627,1925.05207156184,3675.62176176788
"59",59,2724.14818370564,1966.31791800616,3734.59987240449
"60",60,2721.79974162174,1986.56827394914,3591.81800049906
"61",61,2870.48247816113,2028.8243224242,3917.23504555863
"62",62,2841.72310816335,2120.37941666684,3742.29926262727
"63",63,2863.59659455197,2083.93370735926,3872.27657650263
"64",64,2925.06905840895,2106.08635229265,3959.41043472893
"65",65,3053.59466641577,2267.19747427126,4061.55280308976
"66",66,3153.77776572332,2316.87831912672,4213.07401881974
"67",67,3382.0366407123,2473.59834823466,4526.72470648454
"68",68,3450.25431634012,2518.65413684086,4642.93319869612
"69",69,3406.97889253289,2463.87605799065,4602.11613233801
"70",70,3259.35518826767,2394.36116867363,4318.34760391332
"71",71,3069.61642640147,2271.4099463216,4007.91289437499
"72",72,2989.07037881579,2211.42631455585,3963.10559517595
"73",73,3038.28839321116,2178.03945495144,4050.42025705574
"74",74,3127.94031621205,2253.94835537817,4165.57868271908
"75",75,3276.52643309507,2436.66359092974,4330.8008377059
"76",76,3458.74738752779,2589.97742568269,4618.40593411543
"77",77,3467.82986195807,2539.09881510028,4550.02635759875
"78",78,4129.45837952562,3058.25698786082,5559.24054449957
"79",79,4440.61347909193,3154.23594398841,5932.67892283288
"80",80,4316.14064994785,3181.77793795324,5759.55689976691
"81",81,4122.6145128141,3001.57766280234,5481.95665958084
"82",82,4001.01087971647,2968.06756764244,5368.81841269191
"83",83,4516.8205884801,3269.03634568624,5998.72644904306
"84",84,5652.86231024068,4078.94056174476,7611.53184109506
"85",85,5843.64952000816,4185.73699248598,7773.77426999131
"86",86,5880.98115445872,4236.82837995015,7883.47244078384
"87",87,5794.03842132555,4239.64055199977,7732.08925355495
"88",88,5666.96361515189,4153.24713879256,7609.54673208002
"89",89,5319.28046721175,3875.56876025749,7194.03204310058
"90",90,4826.93775737664,3512.32836146778,6352.8833268074
"91",91,4663.45175404842,3439.58970791625,6246.87868751082
"92",92,4602.24711780695,3317.29849787761,6174.67723275788
"93",93,4680.30505609571,3461.70569586295,6200.1709690736
"94",94,4763.78042431072,3465.79429817392,6423.6388766431
"95",95,4690.60961503766,3421.08614052161,6261.77576005242
"96",96,4763.20470257892,3463.43472752372,6365.86154283313
"97",97,4560.41045872164,3408.72144435426,6034.68687358899
"98",98,4192.59174636328,3050.04895331581,5526.06560885799
"99",99,3840.21305276504,2807.54120470735,5095.11396507188
"100",100,3574.32343899656,2598.49744162661,4786.32869867921
"101",101,3484.15564342414,2542.89783228669,4612.68297691802
"102",102,3495.71653892938,2573.10986987454,4730.13329163051
"103",103,3399.61999394509,2484.77362518366,4579.52574852805
"104",104,3275.58887756859,2383.22912239357,4346.76727743623
"105",105,3199.23836835205,2352.86105240171,4222.87198925881
"106",106,3574.57057001874,2601.44198369479,4763.36683831844
"107",107,3604.96690311631,2616.82014148748,4849.00168543923
"108",108,5353.24009536548,3899.24487543542,7303.57462032708
"109",109,5365.44881079454,3818.29932299033,7138.02101313252
"110",110,5419.300230605,3963.3799188339,7247.18405049151
"111",111,5435.60941456216,3943.26715626754,7373.41212168174
"112",112,5308.05021694138,3868.88611484033,7181.77155858181
"113",113,4862.89931674456,3520.65427753897,6516.42889082922
"114",114,4602.64781595873,3366.30567097394,6283.0231661192
"115",115,4421.21574424542,3159.54616505038,5974.53290155356
"116",116,4195.74892029407,3109.70529355705,5665.38855521406
"117",117,4036.48537320985,2955.76652100886,5469.90126667985
"118",118,3860.6164446632,2859.04401585531,5164.77327901797
"119",119,3747.90248241763,2715.61895078719,5054.03251495404
"120",120,3887.71944219625,2857.15215265342,5191.15298529491
"121",121,4015.80419337889,2923.26207381183,5209.47939493195
"122",122,4296.09251163323,3177.51917153037,5752.3943554753
"123",123,4826.85249208189,3478.64567101332,6440.12285704445
"124",124,5209.18245144586,3823.50574393071,6821.88627994164
"125",125,5271.4964795861,3857.71953938936,7148.39843979114
"126",126,5028.08761099931,3662.10378099614,6831.08519437578
"127",127,5334.35175273224,3944.77013176323,7062.72945530633
"128",128,5729.54605408697,4181.37070898069,7741.48862106973
"129",129,5829.58623660594,4208.62593366443,7963.54851320992
"130",130,5782.12297811881,4197.52222596895,7705.96650970878
"131",131,5801.74473672433,4068.06752172291,7991.75763149408
"132",132,5719.80334870872,4121.67940915755,7699.27935447595
"133",133,5629.87322380726,4140.98704445512,7482.3950264842
"134",134,5459.72262026755,3944.51726896945,7442.52546712763
"135",135,5241.88197854005,3909.27684353584,7060.58773889389
"136",136,5058.03536839314,3676.26008798429,6876.77464556252
"137",137,4960.39708242497,3569.98405361685,6664.57380328816
"138",138,4955.78751872095,3580.82335209488,6580.23074820847
"139",139,4789.70326072464,3505.47701797219,6414.96484379524
"140",140,4665.02829830568,3422.46355442646,6177.88308543533
"141",141,4723.81503263253,3422.80279492515,6383.06599623897
"142",142,4746.28344455027,3469.02815378249,6383.42178535624
"143",143,4722.12155688145,3501.17913867281,6198.67431127426
"144",144,4520.00421935921,3337.71500180297,5950.42751950169
"145",145,4208.40041256564,3116.15016166225,5591.48442479975
"146",146,4065.6856340414,2925.21315817931,5435.16201634248
"147",147,3781.70485624967,2754.84795050791,5129.95366271376
"148",148,3312.27174294854,2387.81396199041,4491.384877981
"149",149,3024.38941517882,2191.7910118129,4049.47533913028
"150",150,3085.54184966292,2229.81692942051,4169.17478607942
"151",151,3207.96301336144,2386.12489487754,4220.06214910092
"152",152,3217.78475783344,2371.44457584786,4280.34771738406
"153",153,3187.87855743407,2323.43486077153,4265.31836924387
"154",154,3332.38692637493,2429.41528352066,4332.12366328665
"155",155,3415.02971361169,2481.84296978578,4562.54844138694
"156",156,3420.7873604323,2465.27240048416,4624.24705707352
"157",157,3477.85192781347,2546.96861873221,4562.96509005767
"158",158,3604.37165293063,2649.28461101737,4775.15619283081
"159",159,3670.96558660763,2692.04507133,4872.03834539086
"160",160,3782.96020085153,2793.42760830596,5067.53509517268
"161",161,3746.94812893746,2759.12290886078,5039.63330426764
"162",162,3723.33418390282,2714.48629625465,5012.67523045008
