"","time","mean","conf.low","conf.high"
"1",1,336.537997084067,267.420585980206,413.589134631421
"2",2,399.651549728469,318.79099144295,496.832490404908
"3",3,449.955127220618,363.621261550808,558.162208917669
"4",4,497.585785904954,405.023124800016,608.102427240835
"5",5,516.490550856106,420.64418726841,636.345273542806
"6",6,528.490977748944,419.527027252983,648.15707773023
"7",7,511.549339547514,416.216526872236,626.071975880062
"8",8,503.488373310229,413.224407573593,616.624475841202
"9",9,510.349451606684,414.61764978115,627.338942014256
"10",10,503.609838136821,405.765693402823,615.329698323426
"11",11,490.200204527582,396.441216676613,606.384831284837
"12",12,486.383016466781,397.248539656711,593.54168417762
"13",13,556.234691485072,448.756264098393,679.161696847701
"14",14,546.296839890725,433.860303462163,672.76667043324
"15",15,451.959987519007,363.110021113828,556.370757691131
"16",16,411.716872540215,331.034742471124,511.112319089742
"17",17,394.551120232702,320.680504977991,480.44125168425
"18",18,380.668020928766,308.469919300258,466.306329005833
"19",19,369.032135504395,297.990552163362,455.350431972822
"20",20,348.177072398822,277.085178690389,429.566610100294
"21",21,325.315245520857,261.470158367746,401.379173678832
"22",22,313.071094461,245.547540681768,389.153099062314
"23",23,316.620787394068,253.327775779093,390.076417492172
"24",24,323.347129831312,257.292442204616,398.501178381325
"25",25,353.325924631588,283.875752421932,430.232737985901
"26",26,389.894151840135,316.769994336623,476.064432525902
"27",27,389.154886886268,311.927579950399,478.644084766345
"28",28,381.660939386757,310.906844113498,466.610404097529
"29",29,383.979256866972,311.118228964501,472.312730384553
"30",30,375.673058769638,305.755850372721,456.601878700262
"31",31,353.527923515929,285.346208710061,434.269948186239
"32",32,342.183667001169,279.252751895123,418.238617222395
"33",33,354.091016914597,284.022299806464,436.003445130382
"34",34,383.443594223313,305.673890863422,469.767996008036
"35",35,410.270494255967,330.572391970784,504.652490546232
"36",36,437.69096549257,351.591739259338,539.407303956226
"37",37,441.165545450887,354.752624890416,544.60004716435
"38",38,440.141497352364,355.721647880247,536.970043126169
"39",39,437.846818507615,356.983592180254,533.176043199446
"40",40,422.8128316829,340.252022082813,524.916088702177
"41",41,400.291432575941,323.687504751242,494.609473802179
"42",42,377.511436395228,299.307698653133,463.509584437677
"43",43,370.375168704163,298.917017601276,455.651678899348
"44",44,360.986436470486,291.479336707579,445.891574759059
"45",45,351.599523750008,284.766587020857,429.032280120123
"46",46,349.19440177697,278.836787615822,427.152634228761
"47",47,335.024331736179,268.829868448401,414.035799368969
"48",48,340.778613262584,274.76288525107,414.98523088294
"49",49,355.863307376214,283.578719300176,443.88418943329
"50",50,340.216369492051,274.574062780789,419.731925655995
"51",51,331.190393977163,269.20129101189,409.66808596845
"52",52,325.425298714353,259.321095530227,401.918935469173
"53",53,331.931999558141,263.578750936493,412.270413839366
"54",54,342.973560324508,273.494149487188,429.064193724346
"55",55,357.927798554102,284.384406876853,439.480314545076
"56",56,372.375951746923,302.802456025377,458.264416103107
"57",57,390.237532542558,314.20676546229,482.743393249076
"58",58,424.822375710777,341.642383107061,516.956121459402
"59",59,444.063941278204,360.412156449628,544.49207132176
"60",60,424.787095552112,344.173559441476,526.339861864716
"61",61,416.199453516119,335.215701656504,514.090979614114
"62",62,415.397084261197,330.541483074242,518.123456944753
"63",63,423.826099357734,340.92983114377,512.809179430045
"64",64,427.835514168544,346.839841665377,525.893035167611
"65",65,418.115632642501,336.525786566515,505.874443057459
"66",66,436.038003984111,348.24930691032,532.464768919542
"67",67,454.386003881865,365.818977720768,562.281619291914
"68",68,458.181839098376,372.357272332506,565.600095510357
"69",69,462.808762385928,372.726299565091,571.753218564008
"70",70,463.084495977859,373.90312627904,572.575677556056
"71",71,462.873370846166,369.92851239098,563.208910440531
"72",72,460.258990932932,372.503097689496,563.17829316123
"73",73,447.796361056491,361.443342510707,548.321437807732
"74",74,425.521598766933,342.35466880835,519.599686766013
"75",75,414.645958791506,334.0632303869,513.140113252953
"76",76,411.611928442649,328.474090561761,506.186747704056
"77",77,404.582715690347,326.229048280341,494.416922360081
"78",78,394.709864631347,313.368378554038,484.570327301356
"79",79,403.137728134471,327.133204312649,491.386724394536
"80",80,427.601844021232,340.744337110734,532.493230583193
"81",81,416.733568551333,340.454494012597,514.825114230988
"82",82,403.532676756594,324.216447627655,498.138374374949
"83",83,402.828460730949,324.827684822326,493.863588427144
"84",84,394.619355526185,316.267786118436,483.309244871446
"85",85,395.063956408034,319.827044909002,488.831993425474
"86",86,399.227845180871,319.243934268671,493.032893918863
"87",87,422.376721767621,339.17239452374,518.809062374483
"88",88,421.06841581535,340.889555728279,514.945069390749
"89",89,424.718701167197,346.17883688748,519.915040260901
"90",90,440.078914607493,357.446363269736,539.950685665576
"91",91,409.273814398796,328.136910569097,508.095212061451
"92",92,388.523984911772,313.310519707987,473.946682626528
"93",93,381.1472114305,310.725864566162,465.596140925858
"94",94,347.767047345738,279.877068846995,429.255262016394
"95",95,317.25319852133,251.336001936768,395.203271689097
"96",96,298.526572743819,238.141257136467,371.175181599234
"97",97,289.82441297109,226.60061860369,366.736012119567
"98",98,295.841836997128,236.161260514113,366.585918815645
"99",99,293.336304596718,232.940724402256,359.557371926097
"100",100,285.488277919799,228.345189995671,356.213880510916
