"","time","mean","conf.low","conf.high"
"1",1,10553.4224442021,7988.27808619065,13636.5701008428
"2",2,10242.90608081,7709.91136047007,13339.1946995754
"3",3,10079.2509074176,7645.94787353567,13053.4012877883
"4",4,10850.741137106,8244.38770822752,14120.9923127442
"5",5,10608.8896386638,7999.69362935749,13728.5083647305
"6",6,10652.3869690066,7977.44660320216,14085.9690919194
"7",7,10837.6274993388,8109.72016359223,14039.8906303878
"8",8,10469.2702807229,7924.89886516003,13469.2025261209
"9",9,10365.8784958663,7943.65075581385,13118.3898771034
"10",10,10106.8585128063,7644.90090253673,13172.5150946379
"11",11,9736.1712407346,7371.62437302546,12669.4233851522
"12",12,9700.56891235622,7400.09825220197,12619.3599804984
"13",13,9436.94605883795,7039.21447177494,12288.6430079879
"14",14,9747.61181809085,7506.95884938838,12673.8675018548
"15",15,9652.68489932334,7332.54286948894,12517.676905388
"16",16,9403.66100784346,7105.49259706485,12367.0456790941
"17",17,9459.73531101591,7103.99978929522,12232.887217788
"18",18,9663.03529397381,7118.91482301855,12621.9863526107
"19",19,9771.41698727626,7232.13848126492,12649.5483648809
"20",20,10086.5210219965,7623.32446182937,13012.3413513834
"21",21,10072.5770355011,7550.89431874256,13276.1305823469
"22",22,10619.1173599485,8127.9808762584,13815.9282534432
"23",23,11047.9972225652,8327.36428050695,13973.405824704
"24",24,11269.8591080119,8552.25695204433,14458.3238750829
"25",25,10488.6915418764,7873.40694017192,13659.895769115
"26",26,10202.1716795453,7840.34364104563,13112.0083297081
"27",27,10168.9233609505,7738.44872191669,13155.2592307347
"28",28,10203.6960498505,7709.55974959934,13325.3136104299
"29",29,10175.0430375282,7740.89905238398,13111.695859005
"30",30,9988.32966591075,7574.91599273131,13082.2968325955
"31",31,9753.53923937111,7333.23698853175,12624.0721438875
"32",32,9694.2327808592,7317.74689108033,12497.5140133629
"33",33,9580.28921286394,7251.53607212845,12498.2581789097
"34",34,9510.12557239281,7104.30880950865,12375.6897338712
"35",35,9470.64068923513,7170.0100392031,12472.539928926
"36",36,9750.46159777915,7332.19113787762,12477.3642128093
"37",37,9934.9781548956,7501.68585590134,12838.9380908061
"38",38,10241.5273464389,7839.74996828503,13352.3250051648
"39",39,9911.39426308156,7547.37997992376,12667.9702678126
"40",40,9713.61785123222,7200.39564232544,12979.4731204654
"41",41,9829.71995348721,7549.76422942282,12778.627111633
"42",42,10282.320318204,7709.87929092009,13491.9962039642
"43",43,9933.08795676481,7366.64767720503,13050.8742885179
"44",44,9559.69730120238,7247.00818626126,12307.5625682791
"45",45,9406.5515557752,7002.97225299903,12299.0661907759
"46",46,9284.57508450833,7042.09234969272,12098.8879545483
"47",47,9274.4420998207,7098.79943774243,11981.2648246899
"48",48,9445.41045899645,6883.37425081622,12434.8962431844
"49",49,10482.5107484735,7900.941814188,13715.1216787676
"50",50,9106.07544032336,6822.5998401028,11795.8473407228
"51",51,9262.39399640312,6878.19843497393,12194.335554922
"52",52,9328.21047516351,6979.59659214129,12127.0257634738
"53",53,9032.23290272869,6746.91748645419,11595.7229747817
"54",54,8919.38332662429,6672.5227190164,11634.7669544181
"55",55,8726.23188844048,6713.46565223315,11412.374891539
"56",56,8635.85481113412,6594.48005726849,11134.0433694769
"57",57,8554.41162821318,6458.11690379822,11086.6096034508
"58",58,8802.05147428144,6577.66166142079,11638.0238649336
"59",59,8814.93190570081,6712.11503392677,11474.9776304002
"60",60,8669.94100750909,6604.1370233014,11225.5126969566
"61",61,8566.95737698927,6510.52174426393,10961.7547205975
"62",62,8556.72509389017,6536.95229488854,11223.7253701659
"63",63,8490.34326348183,6470.77881252244,10896.2231430622
"64",64,8522.61455350993,6486.86492777813,11007.7639545028
"65",65,8437.25922202246,6330.10735848942,11197.2616399171
"66",66,8383.90265221647,6144.88987547549,10797.3816309084
"67",67,8438.32981724983,6254.96729987642,11076.8313491845
"68",68,8418.86888700355,6294.73618749187,10921.1074669778
"69",69,8451.46064904365,6375.27069991526,10808.6369709704
"70",70,8342.79725637872,6203.05288205265,10787.6507650089
"71",71,8439.29162777526,6230.666057187,11148.6816778792
"72",72,8466.00594248632,6484.75168414418,10790.9683018451
"73",73,8340.43760879905,6280.18051391501,10972.6258433717
"74",74,8188.64185606891,6166.98606884051,10718.559696766
"75",75,8098.8446049192,6071.14682059926,10594.9629774125
"76",76,8388.17933985908,6241.87600317903,10930.4994235983
"77",77,8317.37546482251,6253.31923607609,10779.7958111194
"78",78,8215.77834422783,6099.74362656554,10765.1833723165
"79",79,8058.25177289806,6051.04659012199,10413.6954320251
"80",80,8154.18789702379,6169.87388515987,10612.7828503561
"81",81,8317.72354318601,6327.05606610455,10791.4724727053
"82",82,8295.08500908008,6236.18709151314,10652.6682117869
"83",83,8368.40322239154,6329.31104595952,10987.8130739871
"84",84,8394.49588182038,6199.3161264861,11036.5718221769
"85",85,8346.51661484335,6346.38324499085,10754.3911456558
"86",86,8100.63150416563,6148.24585473794,10596.3073961892
"87",87,8170.17435770277,6209.35338440356,10695.8039425515
"88",88,7973.15674624135,6026.31664576573,10204.6618872245
"89",89,8387.24708049645,6392.57450768301,10690.7683481474
"90",90,8388.28091530336,6242.02593539412,10836.9668717109
"91",91,8014.96173458106,5923.54170347319,10445.7086936416
"92",92,8291.53088195259,6313.36596674804,10820.5556468334
"93",93,8269.55970945111,6291.57528836656,10881.7138167324
"94",94,8579.6480587516,6492.82752512278,11248.7797611974
"95",95,8399.70700174347,6260.22008686794,10924.0746491149
"96",96,8307.30959315303,6168.16599567035,10872.5241967408
"97",97,8406.44652978957,6358.9173964396,10848.2307390704
"98",98,8521.62433842044,6472.73148917682,11089.836458698
"99",99,8258.68529553738,6287.53109074987,10839.3091558197
"100",100,8094.42518778636,6102.75490114422,10483.7316377327
"101",101,8246.21201155498,6211.87878555336,10792.0893756155
"102",102,8140.0972647776,6105.3442003419,10487.1347675197
"103",103,7855.36418914146,5836.40579865067,10259.9725869507
"104",104,8124.75905622025,6040.96957162751,10671.5500639977
"105",105,8143.4473837448,6045.13249059019,10583.9472833823
"106",106,8143.45104512903,6105.214307328,10672.7456506393
"107",107,8313.93871756816,6277.67038047764,10943.0587253137
"108",108,8415.08412417154,6275.13682740514,11094.5884679511
"109",109,9137.3862565688,6911.93832415543,12224.8720125643
"110",110,8980.86823112315,6683.51134791684,11720.4370235248
"111",111,8496.25239552625,6367.90335763298,11121.0861704678
"112",112,8327.76665391529,6186.70550930525,10673.9598429189
"113",113,8434.02479386817,6224.89929239315,11127.2245329639
"114",114,8273.47583715774,6266.54663369514,10681.7170124284
"115",115,8234.15379610946,6160.96614090533,10651.7117572058
"116",116,8098.66861830647,6179.38909526958,10413.3100715695
"117",117,7817.00640340402,5874.54832686792,10029.0991437476
"118",118,7941.34484803727,5825.86282359991,10564.5726058952
"119",119,8384.1355114069,6342.53881786734,10965.3033665893
"120",120,8321.79842703214,6282.89119568844,10557.6662146238
"121",121,8245.60714857306,6305.1477651484,10785.1271143812
"122",122,8253.20335530406,6241.12679606479,10882.7639559866
"123",123,8246.3573939426,6102.77337184386,10880.3861053598
"124",124,8351.69628628988,6244.53526915638,11089.2079738956
"125",125,8335.17765923192,6235.78779208639,10857.8688288979
"126",126,8247.5691523953,6166.39172309185,10778.3616966635
"127",127,8246.89935457262,6157.03285851277,10707.4220193274
"128",128,8131.44837560781,6160.52464706944,10821.6995558364
"129",129,8287.97363056498,6205.17073891309,10683.6549596711
"130",130,7731.02501984852,5752.19016315639,10158.805090596
"131",131,7736.40867172519,5863.49128613344,10138.7051686161
"132",132,8183.92678997225,6107.81186736608,10904.4878885955
"133",133,8089.47514318238,6024.24566764173,10441.2562136141
"134",134,8111.75409388189,6072.69512649907,10532.6617343527
"135",135,8329.35533268517,6196.61432017661,11090.3794483938
