"","time","mean","conf.low","conf.high"
"1",1,88.4758327121283,76.9514940744789,101.308775205686
"2",2,85.5553785395851,75.3290982320057,96.3666886695883
"3",3,74.6349909976029,65.3210521832225,84.6203198492713
"4",4,70.6843302024386,61.715642363713,80.2665929730212
"5",5,69.4324224239378,61.0645414908974,79.8503229208006
"6",6,78.7478626684596,69.2938462833376,89.49525841781
"7",7,81.8504543645169,71.6054973747239,92.6190180082896
"8",8,77.4621291014153,68.1732625838352,88.358880440981
"9",9,77.2458819923473,67.7033252997249,87.4797292438542
"10",10,77.9954992243953,68.4321689561184,89.4975797361142
"11",11,77.4471258708681,68.1750539165796,87.5558315792134
"12",12,72.8765907559549,63.9613835772832,82.6316280560119
"13",13,82.7813183553359,72.6178545208559,93.956533242458
"14",14,132.62131487135,117.11265736712,149.006337798692
"15",15,219.282184773183,194.297033068934,246.848845421401
"16",16,387.015967395302,339.197570578833,437.945729427101
"17",17,236.181774670671,207.506608939917,266.826868810538
"18",18,178.615139336873,157.5566821919,202.341936018596
"19",19,165.171157441266,145.621233492244,186.711309124896
"20",20,144.225773657592,127.158734618402,162.763592255542
"21",21,173.081603845528,153.040202415472,195.220916581717
"22",22,220.069229908844,194.117978369466,247.183321015344
"23",23,159.959157706121,141.075195288319,180.974664073153
"24",24,125.104224144589,109.380122898321,142.029404142914
"25",25,116.033697256802,101.661783958768,131.396570631764
"26",26,121.503071256975,107.694606486763,137.784957679704
"27",27,125.643234931738,111.201764445783,141.955367275078
"28",28,119.896999871386,105.572962053097,136.360289329692
"29",29,116.300047777906,103.291644458558,131.259223899252
"30",30,119.950656355434,106.485773613678,135.762051263279
"31",31,130.891474622749,115.817735100301,147.193977946553
"32",32,131.858319803486,115.371297097695,149.035017457393
"33",33,121.879110904018,107.756339555248,137.170737079563
"34",34,117.587499926829,103.775713651381,132.513928853539
"35",35,111.172100660661,98.0682590335194,126.342619298961
"36",36,106.26444773367,92.726710632741,120.68487191426
"37",37,111.060753636616,97.4886195321888,125.921958380357
"38",38,125.791717974009,110.746301231676,141.440563085317
"39",39,145.877406642131,127.858433706225,164.838920319331
"40",40,145.400494674914,129.057580998823,164.611877698122
"41",41,136.551381151592,121.29554963615,153.502203626301
"42",42,124.168548019101,110.173166309536,140.422266279937
"43",43,123.215649035101,108.103194907956,138.837805219922
"44",44,116.270978827574,102.784391197016,130.949264114117
"45",45,110.197215153136,97.3654251719081,124.341111437348
"46",46,105.497915928402,92.5628557185015,120.366792616899
"47",47,98.6621381517208,86.6304052949334,111.426821854183
"48",48,98.7393570700935,86.9407496562426,111.76763322451
"49",49,94.7179216243924,83.0468370701282,107.425555294577
"50",50,103.798903619194,91.2407091148053,116.380626166711
"51",51,145.884962912599,128.991467277312,165.096560984924
"52",52,165.201868311329,146.081929791636,184.591069508347
"53",53,120.431217929582,104.224022223586,136.749393757305
"54",54,110.128298130058,96.4399003068807,124.854854469924
"55",55,107.935168968997,95.6983373195093,122.602076571232
"56",56,108.688938757631,96.1910198754842,122.812709404244
