cluster,count,mean,std,min,25%,50%,75%,max
-1,66.0,3.899634050587056,1.2193503624957485,0.4219944100593749,3.0569337741103793,4.174740547428087,4.595459863619791,7.0067858024450915
0,1224.0,3.6075183347327697,1.0262655308224988,-0.12273276538229713,2.946914052466087,3.574730432423031,4.276388302650885,6.917259965996383
1,23.0,4.300971788899157,1.0518964552442467,1.1734104987432958,3.901598690344901,4.392286323611497,5.033968097750575,5.4272820978290355
2,11.0,4.266236660776574,0.5975479653499233,2.9714395809849465,4.277392751259601,4.361632582520494,4.623975300748295,4.912875449645338
3,25.0,4.522376829758075,0.5336632134051008,3.417726683613366,4.293195420967266,4.46153073578648,4.793970708879755,5.86007371898257
4,6.0,3.63278402202382,1.093140262073481,1.6804553996693807,3.4101889317232397,3.7692754393199226,4.40485493923044,4.670489652108734
5,22.0,3.4926725386118065,1.3186217189410319,1.0425708977844848,2.460573545867083,3.8901657779764,4.527835187670576,5.56832541960953
6,32.0,2.1024969717142445,0.8304290757269346,0.3811724155391198,1.583577816611657,2.0607629644758227,2.6469843191497775,3.948354934675536
