cluster,count,mean,std,min,25%,50%,75%,max
-1,66.0,0.03497448409040584,0.9345301119520072,-1.31082252353523,-0.7647713094427119,0.012421288726164256,0.6919675352841899,2.176409983420776
0,1224.0,-0.2815053187248624,0.9099130452293456,-2.2412417752530427,-0.974874065726796,-0.4774545367700185,0.40945630308898434,3.3093586468915843
1,23.0,0.44113938384985935,1.1115880899474477,-1.5025824210595458,-0.39466025903820107,0.5704144151776481,1.2021942869172035,2.145955751072821
2,11.0,1.1592555883703735,0.7099445262371055,-0.6884523362557377,1.181873789592637,1.402823663071101,1.471469153512917,2.009770825712296
3,25.0,0.829447954876277,0.6099609418719211,-0.7186661148522341,0.5273549257172012,0.8291851441350092,1.2825745349195243,1.7291107414670828
4,6.0,-0.4317767215180151,0.4655575044079107,-0.8563260308911725,-0.754621557768373,-0.6188934360718563,-0.11406000903193332,0.24909903894596575
5,22.0,-0.1910809737045599,1.1576611245705835,-1.8947529967471752,-1.058918119827565,-0.3259691719913238,0.6455240323784883,1.7933028999514609
6,32.0,-1.4280781584903894,0.49869352011015244,-2.3795818490536584,-1.6848118992330359,-1.458486343840152,-1.1620548342980508,-0.22191766750288583
