"","x"
"136",185.813173649388
"137",193.688315196056
"138",195.015153151831
"139",193.739538464796
"140",189.167299492074
"141",185.886315679612
"142",183.309949363884
"143",181.780122662789
"144",178.171147922708
"145",177.24643692313
"146",178.616777807897
"147",179.879882882498
"148",181.308673550541
"149",180.817903064621
"150",178.905126194081
"151",177.059566499184
"152",175.214594919467
"153",176.974472324583
"154",176.893540187636
"155",175.19268154957
"156",184.448026241816
"157",194.74366559368
"158",201.738005391952
"159",195.120757795722
"160",210.268286336027
"161",202.337710422012
"162",200.174410567407
"163",198.726441715611
"164",202.464852986173
"165",200.655842390107
"166",204.129115646754
"167",172.6003882917
"168",194.178743882669
"169",190.435433266796
"170",185.690240303277
"171",192.514913993646
"172",195.139851806216
"173",191.095144015743
"174",190.284219152216
"175",194.209554956632
"176",203.271199451641
"177",198.926208363932
"178",203.562416094805
"179",209.555668341315
"180",200.94540153409
"181",201.786693620035
"182",202.532008553047
"183",209.601183173745
"184",216.859249623733
"185",218.147717478937
"186",218.364591635703
"187",220.41063966602
"188",220.852316802068
"189",220.813009862427
"190",222.771039674599
"191",219.885905913933
"192",221.755405278592
"193",224.515577320873
"194",232.8512908609
"195",226.879142287974
"196",227.294103266879
"197",222.854053549683
"198",220.296487745805
"199",224.181823988142
"200",227.214538862375
"201",218.175927076676
"202",220.483904723023
"203",219.464293566185
"204",220.56618238662
"205",226.773181490152
"206",224.817625824158
"207",221.265541037921
"208",222.53752096295
"209",232.3777358736
"210",229.51848000471
"211",232.605988926219
"212",225.282249753887
"213",226.485172563988
"214",211.205792193006
"215",219.613766800379
"216",220.860647386305
"217",222.507671391059
"218",221.092380309647
"219",219.286684641664
"220",214.857244957572
"221",221.822872247915
"222",219.491904461074
"223",216.614787540353
"224",216.331686342416
"225",211.137465544576
"226",208.733599419514
"227",209.4398153995
"228",203.562187306516
"229",195.173085722135
"230",199.093302504762
"231",195.97295085033
"232",193.273541974913
"233",196.270254902691
"234",199.282626288
"235",197.900679952867
"236",194.136444158217
"237",194.831410161979
"238",194.111453411498
"239",196.909241715063
"240",199.892825578273
"241",196.733475817541
"242",189.98292014169
"243",193.984741389316
"244",184.754164867615
"245",215.230931197764
"246",208.820704898264
"247",193.200331257091
"248",169.210402665856
"249",171.478470945289
"250",173.702942773356
"251",174.159433261868
"252",180.026661103855
"253",173.201887745623
"254",173.153774758336
"255",178.318255447947
"256",179.972288154701
"257",179.351087844926
"258",172.813209550461
"259",165.345223414227
"260",168.443914481765
"261",169.063226290555
"262",162.916091234382
"263",157.830030922581
"264",161.01219104828
"265",160.324616454232
"266",154.077738414597
"267",155.876668706218
"268",155.61879001454
"269",150.297564010942
"270",143.8235534669
"271",142.32912454718
"272",141.760486185977
"273",142.721467303741
"274",145.401556349069
"275",143.67786429872
"276",144.222977723928
"277",143.892532779133
"278",141.441716068611
"279",139.194597451884
"280",138.033487035714
"281",138.844548971417
"282",137.513398546776
"283",138.069811544012
"284",134.552902503119
"285",133.034356516461
"286",135.507543634593
"287",155.272824490135
"288",173.585903375492
"289",171.310238361751
"290",160.104317216988
"291",152.931197616355
"292",145.889764841512
"293",162.663300458639
"294",162.623793434845
"295",150.959006319087
"296",151.422236107711
"297",147.244542205282
"298",145.689314771278
"299",141.448333427891
"300",139.704647714518
"301",140.147560349679
"302",134.126476743946
"303",135.760648611351
"304",135.041796495724
"305",137.409997759286
