"","RRMSE","NRMSE","NSE","rBIAS","river","Type"
"49",0.235980013014588,0.538563473893929,0.657447908714926,-0.196784367866244,"Po.csv","geoBAM_expert"
"50",0.580673798215529,0.839345883123197,-0.681501543271185,0.622456965294793,"SacramentoDownstream.csv","geoBAM_expert"
"51",0.988414965232812,1.1511652669149,-2.4267093148836,0.969351809375994,"SacramentoUpstream.csv","geoBAM_expert"
"52",0.131231541702091,0.18812001604549,0.901725960067238,-0.143860632185598,"Seine.csv","geoBAM_expert"
"53",1.70550276242035,0.480501664562622,0.792559682069395,0.471735489653523,"Severn.csv","geoBAM_expert"
"54",0.250143934354354,0.246579796422671,-4.29124774352216,0.186405736823199,"StLawrenceDownstream.csv","geoBAM_expert"
"55",0.0709154090993057,0.0735685070983428,0.528993388693711,-0.069110696328287,"StLawrenceUpstream.csv","geoBAM_expert"
"56",0.677395117995679,0.675193360594758,-20.7455610222767,-0.672006630754941,"Tanana.csv","geoBAM_expert"
"57",0.372162573812352,0.532647450801926,0.33094622253117,-0.0305068230775778,"Wabash.csv","geoBAM_expert"
"58",1.77567754501137,1.64035399590732,-1.05540748358538,-0.35388219046437,"1725","Mackenzie_control"
"59",64.7408846060688,1.94424242563974,0.134987053340044,-0.0275916401124907,"23684","Mackenzie_control"
"60",0.795646581989502,1.03479042559593,-2.89142139823525,-0.893143312744457,"25702","Mackenzie_control"
"61",14.0983983657853,1.96290501844194,-0.21901092813612,-0.852183062445512,"26322","Mackenzie_control"
"62",1.8891490740184,1.33119771362867,-6.62788680518244,0.412093314510448,"26551","Mackenzie_control"
"63",2.82962400232344,1.96151147941003,-0.0988649119172911,-0.509449641881413,"27604","Mackenzie_control"
"64",155.454595213677,1.7338414265135,-0.0966383132531352,-0.00303550411291794,"28702","Mackenzie_control"
"65",149.984539615648,2.68425416065379,0.00605390579902565,-0.385039123852422,"29242","Mackenzie_control"
"66",1.75419718163297,0.820606761454907,-0.310523046049845,-0.361323003098005,"29309","Mackenzie_control"
"67",151.708791156807,2.131125217901,-0.00264995207589314,-0.541883931505144,"30109","Mackenzie_control"
"68",0.846969672878067,1.25697103318706,-1.16973529099993,-0.917329791221391,"31052","Mackenzie_control"
"69",0.717817278030839,0.770689153407595,-1.48280202125035,-0.640514667175551,"31634","Mackenzie_control"
"70",0.328914525856837,0.544933141502897,-0.225523641062451,-0.352882954583987,"31660","Mackenzie_control"
